Date;Region;Symbol;SessionUTC;AnalysisUTC;Version;Up;Down;ReferenciaBias;TCIM_Vies;TCIM_Score;TCIM_Motivos;TCIM_Alertas;Erro
21/02/2025;Asia;USDJPY;2025-02-21T00:00:00+00:00;2025-02-20T23:30:00+00:00;1.2.1;0.101;-0.1498;COMPRA;VENDA;-3.0;"Tendência: Baixa (Slope EMA20/EMA50 negativos e preço abaixo das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).; Preco esticado > 1.5x ATR distante da EMA50 (-1).) | Impulso: Moderado (ADX=19.9 entre 15-20 (+1).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Contexto: preço afastado demais da média (risco de correção).;
21/02/2025;Europe;EURUSD;2025-02-21T07:00:00+00:00;2025-02-21T06:30:00+00:00;1.2.2;0.1296;0.0941;COMPRA;FORA;0.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço abaixo da VWAP (-1).; Preço acima da EMA50 (+0.5).) | Impulso: Moderado (ADX=19.6 entre 14-22 (+1).) | Mitigação: Atenção: mercado travado (Candle atual < 0.7x ATR (-1).)";Baixa volatilidade: range < 0.7x ATR.;
20/02/2025;America;XAUUSD;2025-02-20T13:30:00+00:00;2025-02-20T13:15:00+00:00;1.2.3;0.1085;-0.4231;COMPRA;FORA;1.0;"Tendência: Alta moderada (EMAs apontando para cima, mas preço perdeu uma das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Moderado (ADX=28.6 entre 22-30 (+1).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
20/02/2025;Asia;USDJPY;2025-02-20T00:00:00+00:00;2025-02-19T23:30:00+00:00;1.2.1;-0.2305;0.0806;VENDA;VENDA;-2.0;"Tendência: Baixa (Slope EMA20/EMA50 negativos e preço abaixo das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).; Preco esticado > 1.5x ATR distante da EMA50 (-1).) | Impulso: Forte (ADX=28.0 acima de 20 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Contexto: preço afastado demais da média (risco de correção).;
20/02/2025;Europe;EURUSD;2025-02-20T07:00:00+00:00;2025-02-20T06:30:00+00:00;1.2.2;0.0893;0.12;VENDA;FORA;1.5;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: slope neutro.) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Fraco (ADX=10.4 abaixo de 14 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
19/02/2025;America;XAUUSD;2025-02-19T13:30:00+00:00;2025-02-19T13:15:00+00:00;1.2.3;0.1029;0.0928;COMPRA;FORA;1.0;"Tendência: Alta moderada (EMAs apontando para cima, mas preço perdeu uma das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Moderado (ADX=27.6 entre 22-30 (+1).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
19/02/2025;Asia;USDJPY;2025-02-19T00:00:00+00:00;2025-02-18T23:30:00+00:00;1.2.1;0.0991;0.0869;COMPRA;COMPRA;5.0;"Tendência: Alta (Slope EMA20/EMA50 positivos e preço sustentado acima das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Forte (ADX=21.9 acima de 20 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
19/02/2025;Europe;EURUSD;2025-02-19T07:00:00+00:00;2025-02-19T06:30:00+00:00;1.2.2;0.0981;0.09;COMPRA;FORA;0.5;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: slope neutro.) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).; Preco esticado > 1.9x ATR distante da EMA50 (-1).) | Impulso: Fraco (ADX=11.5 abaixo de 14 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Contexto: preço afastado demais da média (risco de correção).;
18/02/2025;America;XAUUSD;2025-02-18T13:30:00+00:00;2025-02-18T13:15:00+00:00;1.2.3;0.1075;-0.3644;COMPRA;FORA;0.0;"Tendência: Alta (Slope EMA20/EMA50 positivos e preço sustentado acima das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).; Preco esticado > 2.5x ATR distante da EMA50 (-1).; Distancia > 3.0x ATR -> sinal vetado.) | Impulso: Fraco (ADX=17.9 abaixo de 22 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Contexto: preço afastado demais da média (risco de correção). | Contexto extremo: afastamento excedeu limite configurado. Sinal cancelado.;
18/02/2025;Asia;USDJPY;2025-02-18T00:00:00+00:00;2025-02-17T23:30:00+00:00;1.2.1;0.1208;-0.198;COMPRA;FORA;0.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Forte (ADX=23.7 acima de 20 (+2).) | Mitigação: Risco: volatilidade extrema (Candle atual > 2.0x ATR (-2).; Pavio exagerado no candle atual (-1).)";Volatilidade excessiva detectada (candle > 2.0x ATR). | Mitigacao: pavio exagerado no candle atual.;
18/02/2025;Europe;EURUSD;2025-02-18T07:00:00+00:00;2025-02-18T06:30:00+00:00;1.2.2;0.0911;0.0939;VENDA;FORA;0.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: slope neutro.) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).; Preco esticado > 1.9x ATR distante da EMA50 (-1).; Distancia > 3.0x ATR -> sinal vetado.) | Impulso: Forte (ADX=40.1 acima de 22 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Contexto: preço afastado demais da média (risco de correção). | Contexto extremo: afastamento excedeu limite configurado. Sinal cancelado.;
17/02/2025;America;XAUUSD;2025-02-17T13:30:00+00:00;2025-02-17T13:15:00+00:00;1.2.3;-0.1375;0.0806;VENDA;FORA;-1.0;"Tendência: Alta moderada (EMAs apontando para cima, mas preço perdeu uma das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Fraco (ADX=14.0 abaixo de 22 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
17/02/2025;Asia;USDJPY;2025-02-17T00:00:00+00:00;2025-02-16T23:30:00+00:00;1.2.1;-0.0622;0.0808;VENDA;VENDA;-3.5;"Tendência: Baixa (Slope EMA20/EMA50 negativos e preço abaixo das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Fraco (ADX=10.6 abaixo de 15 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
17/02/2025;Europe;EURUSD;2025-02-17T07:00:00+00:00;2025-02-17T06:30:00+00:00;1.2.2;0.096;0.0944;COMPRA;FORA;-1.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Moderado (ADX=17.2 entre 14-22 (+1).) | Mitigação: Atenção: mercado travado (Candle atual < 0.7x ATR (-1).)";Baixa volatilidade: range < 0.7x ATR.;
14/02/2025;America;XAUUSD;2025-02-14T13:30:00+00:00;2025-02-14T13:15:00+00:00;1.2.3;-1.0056;0.0845;VENDA;FORA;0.0;"Tendência: Alta moderada (EMAs apontando para cima, mas preço perdeu uma das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Fraco (ADX=15.6 abaixo de 22 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
14/02/2025;Asia;USDJPY;2025-02-14T00:00:00+00:00;2025-02-13T23:30:00+00:00;1.2.1;0.01;-0.0969;COMPRA;FORA;-0.5;"Tendência: Baixa (Slope EMA20/EMA50 negativos e preço abaixo das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço abaixo da EMA50 (-0.5).; Preco esticado > 1.5x ATR distante da EMA50 (-1).) | Impulso: Forte (ADX=41.9 acima de 20 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Contexto: preço afastado demais da média (risco de correção).;
14/02/2025;Europe;EURUSD;2025-02-14T07:00:00+00:00;2025-02-14T06:30:00+00:00;1.2.2;0.0944;-0.3018;COMPRA;FORA;0.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço abaixo da VWAP (-1).; Preço acima da EMA50 (+0.5).) | Impulso: Fraco (ADX=9.4 abaixo de 14 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
13/02/2025;America;XAUUSD;2025-02-13T13:30:00+00:00;2025-02-13T13:15:00+00:00;1.2.3;0.103;0.0801;COMPRA;COMPRA;3.5;"Tendência: Alta (Slope EMA20/EMA50 positivos e preço sustentado acima das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Fraco (ADX=18.8 abaixo de 22 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
13/02/2025;Asia;USDJPY;2025-02-13T00:00:00+00:00;2025-02-12T23:30:00+00:00;1.2.1;-0.0447;0.0828;VENDA;FORA;1.0;"Tendência: Alta moderada (EMAs apontando para cima, mas preço perdeu uma das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço abaixo da VWAP (-1).; Preço acima da EMA50 (+0.5).) | Impulso: Fraco (ADX=10.6 abaixo de 15 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
13/02/2025;Europe;EURUSD;2025-02-13T07:00:00+00:00;2025-02-13T06:30:00+00:00;1.2.2;-0.6568;0.0899;VENDA;FORA;0.0;"Tendência: Alta (Slope EMA20/EMA50 positivos e preço sustentado acima das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).; Preco esticado > 1.9x ATR distante da EMA50 (-1).; Distancia > 3.0x ATR -> sinal vetado.) | Impulso: Forte (ADX=41.8 acima de 22 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.; Mitigação forte: contexto esticado com score elevado. Sinal vetado.)";Contexto: preço afastado demais da média (risco de correção). | Contexto extremo: afastamento excedeu limite configurado. Sinal cancelado. | Sinal vetado por mitigação (preço afastado + score alto).;
12/02/2025;America;XAUUSD;2025-02-12T13:30:00+00:00;2025-02-12T13:15:00+00:00;1.2.3;0.102;0.0957;COMPRA;VENDA;-3.5;"Tendência: Baixa (Slope EMA20/EMA50 negativos e preço abaixo das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Fraco (ADX=21.1 abaixo de 22 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
12/02/2025;Asia;USDJPY;2025-02-12T00:00:00+00:00;2025-02-11T23:30:00+00:00;1.2.1;0.1044;-0.3162;COMPRA;FORA;0.0;"Tendência: Alta (Slope EMA20/EMA50 positivos e preço sustentado acima das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).; Preco esticado > 1.5x ATR distante da EMA50 (-1).) | Impulso: Fraco (ADX=14.2 abaixo de 15 (0).) | Mitigação: Atencao: pavio exagerado (Volatilidade dentro do intervalo esperado.; Pavio exagerado no candle atual (-1).; Mitigação forte: pavio exagerado + preço afastado demais da média. Sinal vetado.)";Contexto: preço afastado demais da média (risco de correção). | Mitigacao: pavio exagerado no candle atual. | Sinal vetado por mitigação (pavio exagerado + preço afastado da média).;
12/02/2025;Europe;EURUSD;2025-02-12T07:00:00+00:00;2025-02-12T06:30:00+00:00;1.2.2;0.0969;-1.0145;COMPRA;FORA;-0.5;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: slope neutro.) | Contexto: Neutro (Preço abaixo da VWAP (-1).; Preço acima da EMA50 (+0.5).) | Impulso: Moderado (ADX=18.7 entre 14-22 (+1).) | Mitigação: Atenção: mercado travado (Candle atual < 0.7x ATR (-1).)";Baixa volatilidade: range < 0.7x ATR.;
11/02/2025;America;XAUUSD;2025-02-11T13:30:00+00:00;2025-02-11T13:15:00+00:00;1.2.3;0.102;0.0814;COMPRA;FORA;0.0;"Tendência: Baixa (Slope EMA20/EMA50 negativos e preço abaixo das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).; Preco esticado > 2.5x ATR distante da EMA50 (-1).; Distancia > 3.0x ATR -> sinal vetado.) | Impulso: Forte (ADX=35.1 acima de 30 (+2).) | Mitigação: Risco: volatilidade extrema (Candle atual > 2.2x ATR (-2).; Mitigação forte: volatilidade extrema com ADX elevado. Sinal vetado.)";Contexto: preço afastado demais da média (risco de correção). | Contexto extremo: afastamento excedeu limite configurado. Sinal cancelado. | Volatilidade excessiva detectada (candle > 2.2x ATR). | Sinal vetado por mitigação (volatilidade extrema + tendência forte).;
11/02/2025;Asia;USDJPY;2025-02-11T00:00:00+00:00;2025-02-10T23:30:00+00:00;1.2.1;0.01;-0.0489;COMPRA;FORA;-1.0;"Tendência: Alta moderada (EMAs apontando para cima, mas preço perdeu uma das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Fraco (ADX=14.4 abaixo de 15 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
11/02/2025;Europe;EURUSD;2025-02-11T07:00:00+00:00;2025-02-11T06:30:00+00:00;1.2.2;0.0909;0.0909;COMPRA;COMPRA;2.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Moderado (ADX=19.9 entre 14-22 (+1).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
10/02/2025;America;XAUUSD;2025-02-10T13:30:00+00:00;2025-02-10T13:15:00+00:00;1.2.3;0.1253;0.0816;COMPRA;FORA;0.0;"Tendência: Alta (Slope EMA20/EMA50 positivos e preço sustentado acima das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).; Preco esticado > 2.5x ATR distante da EMA50 (-1).; Distancia > 3.0x ATR -> sinal vetado.) | Impulso: Forte (ADX=46.1 acima de 30 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.; Mitigação forte: contexto esticado com score elevado. Sinal vetado.)";Contexto: preço afastado demais da média (risco de correção). | Contexto extremo: afastamento excedeu limite configurado. Sinal cancelado. | Sinal vetado por mitigação (preço afastado + score alto).;
10/02/2025;Asia;USDJPY;2025-02-10T00:00:00+00:00;2025-02-09T23:30:00+00:00;1.2.1;0.1038;0.0491;COMPRA;FORA;0.0;"Tendência: Baixa moderada (Tendência de baixa nos slopes, porém preço tenta se manter acima.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Forte (ADX=21.2 acima de 20 (+2).) | Mitigação: Atencao: pavio exagerado (Volatilidade dentro do intervalo esperado.; Pavio exagerado no candle atual (-1).)";Mitigacao: pavio exagerado no candle atual.;
10/02/2025;Europe;EURUSD;2025-02-10T07:00:00+00:00;2025-02-10T06:30:00+00:00;1.2.2;0.0894;0.0984;VENDA;FORA;0.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Fraco (ADX=13.4 abaixo de 14 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
07/02/2025;America;XAUUSD;2025-02-07T13:30:00+00:00;2025-02-07T13:15:00+00:00;1.2.3;0.1009;0.091;COMPRA;FORA;0.0;"Tendência: Alta moderada (EMAs apontando para cima, mas preço perdeu uma das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Fraco (ADX=13.7 abaixo de 22 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
07/02/2025;Asia;USDJPY;2025-02-07T00:00:00+00:00;2025-02-06T23:30:00+00:00;1.2.1;0.1078;-0.0297;COMPRA;VENDA;-4.0;"Tendência: Baixa (Slope EMA20/EMA50 negativos e preço abaixo das médias.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).; Preco esticado > 1.5x ATR distante da EMA50 (-1).) | Impulso: Forte (ADX=44.9 acima de 20 (+2).) | Mitigação: Risco: volatilidade extrema (Candle atual > 2.0x ATR (-2).)";Contexto: preço afastado demais da média (risco de correção). | Volatilidade excessiva detectada (candle > 2.0x ATR).;
07/02/2025;Europe;EURUSD;2025-02-07T07:00:00+00:00;2025-02-07T06:30:00+00:00;1.2.2;0.0996;0.0904;COMPRA;FORA;-0.5;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: slope neutro.) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Moderado (ADX=15.0 entre 14-22 (+1).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
06/02/2025;America;XAUUSD;2025-02-06T13:30:00+00:00;2025-02-06T13:15:00+00:00;1.2.3;0.113;0.0914;COMPRA;FORA;1.0;"Tendência: Baixa moderada (Tendência de baixa nos slopes, porém preço tenta se manter acima.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Fraco (ADX=21.1 abaixo de 22 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
06/02/2025;Asia;USDJPY;2025-02-06T00:00:00+00:00;2025-02-05T23:30:00+00:00;1.2.1;0.0372;0.0842;VENDA;VENDA;-2.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Moderado (ADX=15.9 entre 15-20 (+1).) | Mitigação: Atencao: pavio exagerado (Volatilidade dentro do intervalo esperado.; Pavio exagerado no candle atual (-1).)";Mitigacao: pavio exagerado no candle atual.;
06/02/2025;Europe;EURUSD;2025-02-06T07:00:00+00:00;2025-02-06T06:30:00+00:00;1.2.2;-0.4694;0.0965;VENDA;FORA;0.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).; Preco esticado > 1.9x ATR distante da EMA50 (-1).; Distancia > 3.0x ATR -> sinal vetado.) | Impulso: Forte (ADX=27.2 acima de 22 (+2).) | Mitigação: Atenção: mercado travado (Candle atual < 0.7x ATR (-1).)";Contexto: preço afastado demais da média (risco de correção). | Contexto extremo: afastamento excedeu limite configurado. Sinal cancelado. | Baixa volatilidade: range < 0.7x ATR.;
05/02/2025;America;XAUUSD;2025-02-05T13:30:00+00:00;2025-02-05T13:15:00+00:00;1.2.3;0.1013;0.0754;COMPRA;FORA;0.0;"Tendência: Alta (Slope EMA20/EMA50 positivos e preço sustentado acima das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).; Preco esticado > 2.5x ATR distante da EMA50 (-1).; Distancia > 3.0x ATR -> sinal vetado.) | Impulso: Forte (ADX=33.8 acima de 30 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.; Mitigação forte: contexto esticado com score elevado. Sinal vetado.)";Contexto: preço afastado demais da média (risco de correção). | Contexto extremo: afastamento excedeu limite configurado. Sinal cancelado. | Sinal vetado por mitigação (preço afastado + score alto).;
05/02/2025;Asia;USDJPY;2025-02-05T00:00:00+00:00;2025-02-04T23:30:00+00:00;1.2.1;-0.2104;0.0857;VENDA;FORA;0.0;"Tendência: Baixa moderada (Tendência de baixa nos slopes, porém preço tenta se manter acima.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço abaixo da EMA50 (-0.5).; Preco esticado > 1.5x ATR distante da EMA50 (-1).) | Impulso: Forte (ADX=39.9 acima de 20 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Contexto: preço afastado demais da média (risco de correção).;
05/02/2025;Europe;EURUSD;2025-02-05T07:00:00+00:00;2025-02-05T06:30:00+00:00;1.2.2;0.0923;-0.5077;COMPRA;COMPRA;2.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Fraco (ADX=13.6 abaixo de 14 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
04/02/2025;America;XAUUSD;2025-02-04T13:30:00+00:00;2025-02-04T13:15:00+00:00;1.2.3;0.1007;0.0839;COMPRA;COMPRA;3.5;"Tendência: Alta (Slope EMA20/EMA50 positivos e preço sustentado acima das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Favorável (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).) | Impulso: Fraco (ADX=15.7 abaixo de 22 (0).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Nenhum alerta crítico.;
04/02/2025;Asia;USDJPY;2025-02-04T00:00:00+00:00;2025-02-03T23:30:00+00:00;1.2.1;-0.0203;-0.0393;COMPRA;FORA;1.0;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).; Preco esticado > 1.5x ATR distante da EMA50 (-1).) | Impulso: Moderado (ADX=16.1 entre 15-20 (+1).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Contexto: preço afastado demais da média (risco de correção).;
04/02/2025;Europe;EURUSD;2025-02-04T07:00:00+00:00;2025-02-04T06:30:00+00:00;1.2.2;0.0905;0.0983;VENDA;FORA;-0.5;"Tendência: Neutro (Slopes das EMAs estão próximos de zero (lateral).; Confirmação H1: slope neutro.) | Contexto: Desfavorável (Preço abaixo da VWAP (-1).; Preço abaixo da EMA50 (-0.5).) | Impulso: Forte (ADX=23.5 acima de 22 (+2).) | Mitigação: Atenção: mercado travado (Candle atual < 0.7x ATR (-1).)";Baixa volatilidade: range < 0.7x ATR.;
03/02/2025;America;XAUUSD;2025-02-03T13:30:00+00:00;2025-02-03T13:15:00+00:00;1.2.3;0.1307;0.1022;COMPRA;FORA;0.0;"Tendência: Alta (Slope EMA20/EMA50 positivos e preço sustentado acima das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).; Preco esticado > 2.5x ATR distante da EMA50 (-1).; Distancia > 3.0x ATR -> sinal vetado.) | Impulso: Forte (ADX=35.9 acima de 30 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.; Mitigação forte: contexto esticado com score elevado. Sinal vetado.)";Contexto: preço afastado demais da média (risco de correção). | Contexto extremo: afastamento excedeu limite configurado. Sinal cancelado. | Sinal vetado por mitigação (preço afastado + score alto).;
03/02/2025;Asia;USDJPY;2025-02-03T00:00:00+00:00;2025-02-02T23:30:00+00:00;1.2.1;-0.0822;0.0802;VENDA;COMPRA;2.5;"Tendência: Alta (Slope EMA20/EMA50 positivos e preço sustentado acima das médias.; Confirmação H1: EMA50 inclinada para cima (+0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço acima da EMA50 (+0.5).; Preco esticado > 1.5x ATR distante da EMA50 (-1).) | Impulso: Forte (ADX=24.5 acima de 20 (+2).) | Mitigação: Risco: volatilidade extrema (Candle atual > 2.0x ATR (-2).)";Contexto: preço afastado demais da média (risco de correção). | Volatilidade excessiva detectada (candle > 2.0x ATR).;
03/02/2025;Europe;EURUSD;2025-02-03T07:00:00+00:00;2025-02-03T06:30:00+00:00;1.2.2;0.092;0.1423;VENDA;FORA;0.0;"Tendência: Baixa moderada (Tendência de baixa nos slopes, porém preço tenta se manter acima.; Confirmação H1: EMA50 inclinada para baixo (-0.5).) | Contexto: Neutro (Preço acima da VWAP intradiária (+1).; Preço abaixo da EMA50 (-0.5).; Preco esticado > 1.9x ATR distante da EMA50 (-1).) | Impulso: Forte (ADX=31.1 acima de 22 (+2).) | Mitigação: Sem alertas (Volatilidade dentro do intervalo esperado.)";Contexto: preço afastado demais da média (risco de correção).;
